src:port,sep,dst:port,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
144.75.218.241:21458,<->,8.222.218.207:domain,1,237,0,0,1,237,0.089935000,0.0000
92.27.27.156:61094,<->,101.106.122.69:18206,1,138,0,0,1,138,0.089807000,0.0000
129.236.64.99:40985,<->,129.224.112.252:domain,0,0,1,78,1,78,0.089600000,0.0000
144.75.218.246:62101,<->,8.222.218.197:domain,1,111,0,0,1,111,0.089559000,0.0000
33.233.141.81:28981,<->,111.20.172.70:domain,1,97,0,0,1,97,0.089545000,0.0000
33.233.141.81:55918,<->,111.20.172.70:domain,1,100,0,0,1,100,0.088920000,0.0000
111.20.168.143:22554,<->,111.20.172.70:domain,1,140,0,0,1,140,0.088906000,0.0000
111.20.168.14:34578,<->,111.20.172.70:domain,1,141,0,0,1,141,0.088906000,0.0000
33.233.141.70:faximum,<->,111.20.172.70:domain,1,183,0,0,1,183,0.088816000,0.0000
144.75.218.237:22810,<->,120.155.84.97:domain,1,154,0,0,1,154,0.088603000,0.0000
109.222.253.89:61210,<->,144.70.164.217:27019,1,68,0,0,1,68,0.088434000,0.0000
33.233.141.121:43149,<->,111.20.172.70:domain,1,156,0,0,1,156,0.087809000,0.0000
215.158.3.213:38506,<->,80.56.78.94:domain,0,0,1,87,1,87,0.087726000,0.0000
27.187.59.205:51842,<->,92.27.219.17:17198,0,0,1,138,1,138,0.087665000,0.0000
92.162.219.32:47363,<->,129.224.112.252:domain,0,0,1,73,1,73,0.087646000,0.0000
111.20.168.143:60294,<->,111.20.172.70:domain,1,150,0,0,1,150,0.087604000,0.0000
33.233.141.76:20194,<->,111.20.172.70:domain,1,307,0,0,1,307,0.087567000,0.0000
120.95.205.61:37492,<->,89.183.104.146:20396,0,0,1,102,1,102,0.087524000,0.0000
144.75.218.246:64038,<->,8.222.218.199:domain,1,110,0,0,1,110,0.087294000,0.0000
144.75.218.246:24377,<->,8.222.218.197:domain,1,126,0,0,1,126,0.087253000,0.0000
129.236.100.161:29689,<->,129.224.112.252:domain,0,0,1,76,1,76,0.087028000,0.0000
101.224.89.159:45687,<->,148.155.131.220:domain,1,161,0,0,1,161,0.086594000,0.0000
33.233.141.101:7817,<->,111.20.172.70:domain,1,148,0,0,1,148,0.086552000,0.0000
113.24.138.85:51339,<->,129.224.112.252:domain,0,0,1,83,1,83,0.086548000,0.0000
33.233.141.32:19715,<->,111.20.172.70:domain,1,85,0,0,1,85,0.086366000,0.0000
144.75.218.242:35918,<->,8.222.218.196:domain,1,113,0,0,1,113,0.086276000,0.0000
39.255.143.133:57845,<->,132.58.234.78:domain,1,66,0,0,1,66,0.085964000,0.0000
33.233.141.121:13888,<->,111.20.172.70:domain,1,97,0,0,1,97,0.085958000,0.0000
144.75.218.246:31661,<->,8.222.218.199:domain,1,113,0,0,1,113,0.085807000,0.0000
33.233.141.104:56040,<->,111.20.172.70:domain,1,140,0,0,1,140,0.085591000,0.0000
33.233.141.104:30598,<->,111.20.172.70:domain,1,140,0,0,1,140,0.085303000,0.0000
111.20.168.14:35719,<->,111.20.172.70:domain,1,147,0,0,1,147,0.085263000,0.0000
101.224.89.243:33459,<->,111.20.172.70:domain,1,110,0,0,1,110,0.085079000,0.0000
195.1.224.116:17815,<->,102.51.8.102:6881,0,0,1,138,1,138,0.084481000,0.0000
215.158.239.231:39096,<->,192.171.13.190:domain,1,120,0,0,1,120,0.084395000,0.0000
101.224.89.136:22271,<->,111.20.172.70:domain,1,99,0,0,1,99,0.084342000,0.0000
92.27.219.160:55160,<->,29.27.248.15:17591,1,52,0,0,1,52,0.083898000,0.0000
129.236.100.161:15072,<->,129.224.112.252:domain,0,0,1,74,1,74,0.083453000,0.0000
33.233.141.121:37349,<->,111.20.172.70:domain,1,156,0,0,1,156,0.083176000,0.0000
101.224.89.136:51743,<->,111.20.172.70:domain,1,103,0,0,1,103,0.083157000,0.0000
33.233.141.101:41331,<->,111.20.172.70:domain,1,96,0,0,1,96,0.082950000,0.0000
101.224.89.139:secure-ts,<->,111.20.172.70:domain,1,140,0,0,1,140,0.082931000,0.0000
144.75.218.241:23850,<->,8.222.218.207:domain,1,110,0,0,1,110,0.082908000,0.0000
100.225.82.253:13526,<->,246.253.253.230:domain,0,0,1,91,1,91,0.082691000,0.0000
33.233.141.89:44662,<->,111.20.172.70:domain,1,99,0,0,1,99,0.082659000,0.0000
41.241.188.79:31795,<->,109.222.255.7:domain,0,0,1,78,1,78,0.082529000,0.0000
192.67.182.164:6881,<->,230.126.147.103:5700,1,133,0,0,1,133,0.082362000,0.0000
16.139.9.35:57781,<->,140.55.246.203:26827,1,52,0,0,1,52,0.081789000,0.0000
89.183.104.181:21744,<->,42.204.53.59:6881,1,326,0,0,1,326,0.081645000,0.0000
101.224.89.137:48758,<->,111.20.172.70:domain,1,160,0,0,1,160,0.081587000,0.0000
111.20.168.144:21943,<->,111.20.172.70:domain,1,143,0,0,1,143,0.081541000,0.0000
101.224.89.137:61359,<->,111.20.172.70:domain,1,113,0,0,1,113,0.081489000,0.0000
33.233.141.21:48104,<->,111.20.172.70:domain,1,96,0,0,1,96,0.081399000,0.0000
101.224.89.243:64562,<->,111.20.172.70:domain,1,108,0,0,1,108,0.081394000,0.0000
33.233.141.119:5869,<->,111.20.172.70:domain,1,293,0,0,1,293,0.081371000,0.0000
101.224.89.243:12218,<->,111.20.172.70:domain,1,150,0,0,1,150,0.080921000,0.0000
101.224.89.243:39139,<->,111.20.172.70:domain,1,96,0,0,1,96,0.080919000,0.0000
8.228.219.4:27795,<->,99.247.176.88:9367,1,147,0,0,1,147,0.080876000,0.0000
229.42.57.91:31535,<->,89.183.104.182:10643,0,0,1,52,1,52,0.079936000,0.0000
33.233.141.21:58713,<->,111.20.172.70:domain,1,100,0,0,1,100,0.079187000,0.0000
144.75.218.242:26984,<->,8.222.218.207:domain,1,122,0,0,1,122,0.078741000,0.0000
111.20.168.144:21133,<->,111.20.172.70:domain,1,143,0,0,1,143,0.078704000,0.0000
192.229.40.101:51386,<->,133.178.226.95:domain,0,0,1,84,1,84,0.078651000,0.0000
33.233.141.89:54779,<->,111.20.172.70:domain,1,148,0,0,1,148,0.077928000,0.0000
131.224.216.95:42775,<->,89.183.104.135:6881,0,0,1,52,1,52,0.077883000,0.0000
144.75.218.242:37853,<->,8.222.218.207:domain,1,113,0,0,1,113,0.077302000,0.0000
144.75.218.242:36214,<->,8.222.218.204:domain,1,111,0,0,1,111,0.077244000,0.0000
111.20.168.144:50795,<->,111.20.172.70:domain,1,148,0,0,1,148,0.076798000,0.0000
33.233.141.21:32439,<->,111.20.172.70:domain,1,145,0,0,1,145,0.076618000,0.0000
88.122.137.238:53680,<->,0.195.210.46:33000,0,0,1,1373,1,1373,0.076615000,0.0000
144.75.218.242:vnetd,<->,99.168.7.150:domain,1,128,0,0,1,128,0.076605000,0.0000
39.32.114.93:39598,<->,131.226.206.47:domain,1,70,0,0,1,70,0.076548000,0.0000
144.75.218.237:19557,<->,138.127.224.171:domain,1,254,0,0,1,254,0.076493000,0.0000
101.224.89.252:26333,<->,138.127.224.104:domain,1,293,0,0,1,293,0.076285000,0.0000
111.20.168.23:8778,<->,111.20.172.70:domain,1,99,0,0,1,99,0.076198000,0.0000
144.75.218.235:10984,<->,8.222.218.204:domain,1,111,0,0,1,111,0.076145000,0.0000
144.75.218.235:44356,<->,138.127.231.148:domain,1,358,0,0,1,358,0.075986000,0.0000
111.20.168.6:33790,<->,111.20.172.70:domain,1,97,0,0,1,97,0.075687000,0.0000
101.224.89.133:37632,<->,111.20.172.70:domain,1,149,0,0,1,149,0.075630000,0.0000
33.233.141.70:40478,<->,111.20.172.70:domain,1,152,0,0,1,152,0.075567000,0.0000
192.67.149.158:50321,<->,105.185.224.18:13687,1,130,0,0,1,130,0.075250000,0.0000
144.75.218.242:netx-agent,<->,138.127.231.72:domain,1,168,0,0,1,168,0.075128000,0.0000
111.20.168.2:5907,<->,111.20.172.70:domain,1,102,0,0,1,102,0.075077000,0.0000
111.20.168.144:43799,<->,111.20.172.70:domain,1,160,0,0,1,160,0.074827000,0.0000
101.224.89.133:4889,<->,111.20.172.70:domain,1,107,0,0,1,107,0.074765000,0.0000
33.233.141.15:39690,<->,111.20.172.70:domain,1,105,0,0,1,105,0.074764000,0.0000
111.20.168.1:42160,<->,111.20.172.70:domain,1,98,0,0,1,98,0.074633000,0.0000
111.20.168.28:29348,<->,111.20.172.70:domain,1,116,0,0,1,116,0.074344000,0.0000
92.27.27.153:45682,<->,201.223.146.32:27480,1,52,0,0,1,52,0.074335000,0.0000
8.228.214.59:62355,<->,201.8.175.76:34571,1,120,0,0,1,120,0.074160000,0.0000
111.20.168.13:32278,<->,138.127.225.208:domain,1,232,0,0,1,232,0.073824000,0.0000
111.20.168.6:49557,<->,111.20.172.70:domain,1,140,0,0,1,140,0.073413000,0.0000
129.236.111.48:31691,<->,129.224.112.252:domain,0,0,1,75,1,75,0.072827000,0.0000
33.233.141.21:32661,<->,111.20.172.70:domain,1,101,0,0,1,101,0.072745000,0.0000
97.126.26.70:39453,<->,80.56.76.30:domain,1,114,0,0,1,114,0.072685000,0.0000
144.75.218.246:18652,<->,8.222.218.204:domain,1,122,0,0,1,122,0.072655000,0.0000
33.233.141.21:64867,<->,111.20.172.70:domain,1,140,0,0,1,140,0.072621000,0.0000
101.224.89.208:11142,<->,138.127.224.104:domain,1,301,0,0,1,301,0.072489000,0.0000
80.41.53.160:43684,<->,57.123.246.235:39609,1,135,0,0,1,135,0.072383000,0.0000
33.233.141.21:20938,<->,111.20.172.70:domain,1,152,0,0,1,152,0.072202000,0.0000
4.9.45.56:8394,<->,101.73.153.37:domain,0,0,1,68,1,68,0.072196000,0.0000
111.20.168.6:25139,<->,111.20.172.70:domain,1,167,0,0,1,167,0.072114000,0.0000
8.52.165.247:21288,<->,105.67.124.147:domain,1,75,0,0,1,75,0.071906000,0.0000
33.233.141.15:62038,<->,111.20.172.70:domain,1,111,0,0,1,111,0.071885000,0.0000
21.15.226.126:55104,<->,20.193.41.106:netbios-ns,0,0,1,82,1,82,0.071531000,0.0000
144.75.218.246:27452,<->,138.127.224.113:domain,1,365,0,0,1,365,0.071463000,0.0000
129.236.100.150:48246,<->,129.224.112.252:domain,0,0,1,77,1,77,0.071433000,0.0000
144.75.218.237:45702,<->,8.222.218.204:domain,1,114,0,0,1,114,0.071142000,0.0000
101.224.89.133:62932,<->,111.20.172.70:domain,1,170,0,0,1,170,0.071131000,0.0000
8.252.222.19:41281,<->,192.171.13.80:domain,1,132,0,0,1,132,0.071127000,0.0000
111.20.168.1:59131,<->,111.20.172.70:domain,1,156,0,0,1,156,0.071124000,0.0000
129.236.111.55:58602,<->,129.224.112.252:domain,0,0,1,73,1,73,0.071087000,0.0000
29.214.109.249:42412,<->,136.25.189.86:domain,0,0,1,84,1,84,0.071007000,0.0000
111.20.168.6:33183,<->,111.20.172.70:domain,1,93,0,0,1,93,0.070465000,0.0000
144.108.80.170:10141,<->,144.122.240.221:domain,0,0,1,69,1,69,0.070315000,0.0000
144.75.218.241:63018,<->,8.222.218.207:domain,1,110,0,0,1,110,0.070007000,0.0000
33.233.141.21:dlms-cosem,<->,111.20.172.70:domain,1,107,0,0,1,107,0.069996000,0.0000
129.236.111.48:52367,<->,129.224.112.252:domain,0,0,1,77,1,77,0.069903000,0.0000
33.233.141.91:43498,<->,111.20.172.70:domain,1,99,0,0,1,99,0.069892000,0.0000
144.75.218.242:36679,<->,8.222.218.199:domain,1,110,0,0,1,110,0.069720000,0.0000
144.75.218.241:26544,<->,8.222.218.207:domain,1,113,0,0,1,113,0.069398000,0.0000
111.20.168.11:21874,<->,111.20.172.70:domain,1,273,0,0,1,273,0.069353000,0.0000
144.75.218.233:63954,<->,99.187.128.217:domain,1,203,0,0,1,203,0.069175000,0.0000
80.42.160.210:46469,<->,117.83.36.110:6881,1,52,0,0,1,52,0.069048000,0.0000
111.20.168.1:54006,<->,111.20.172.70:domain,1,140,0,0,1,140,0.069045000,0.0000
111.20.168.11:17193,<->,111.20.172.70:domain,1,154,0,0,1,154,0.068949000,0.0000
136.25.188.105:52349,<->,132.5.71.202:domain,1,288,0,0,1,288,0.068567000,0.0000
33.233.141.15:59651,<->,111.20.172.70:domain,1,98,0,0,1,98,0.068420000,0.0000
129.236.64.99:14523,<->,129.224.112.252:domain,0,0,1,78,1,78,0.068365000,0.0000
109.1.34.223:9797,<->,27.150.244.150:6889,1,334,0,0,1,334,0.068127000,0.0000
101.224.89.180:26848,<->,138.127.225.202:domain,1,282,0,0,1,282,0.068027000,0.0000
:::56862,<->,:::domain,0,0,1,91,1,91,0.067878000,0.0000
144.75.218.237:31340,<->,8.222.218.204:domain,1,121,0,0,1,121,0.067562000,0.0000
101.224.89.132:11410,<->,111.20.172.70:domain,1,111,0,0,1,111,0.067488000,0.0000
196.28.164.84:43611,<->,99.72.132.173:4433,0,0,1,62,1,62,0.067486000,0.0000
108.242.8.175:realsecure,<->,109.222.251.123:domain,0,0,1,73,1,73,0.067410000,0.0000
20.121.29.24:59240,<->,197.57.227.125:domain,1,74,0,0,1,74,0.067369000,0.0000
129.236.111.48:24362,<->,129.224.112.252:domain,0,0,1,75,1,75,0.067351000,0.0000
144.75.218.246:20778,<->,8.222.218.199:domain,1,124,0,0,1,124,0.067210000,0.0000
129.236.64.99:19417,<->,129.224.112.252:domain,0,0,1,79,1,79,0.067048000,0.0000
111.20.168.154:61871,<->,138.127.224.104:domain,1,276,0,0,1,276,0.066946000,0.0000
99.75.159.71:52765,<->,144.76.46.38:domain,1,129,0,0,1,129,0.066082000,0.0000
215.158.103.206:43813,<->,158.225.58.19:domain,1,126,0,0,1,126,0.066011000,0.0000
111.20.168.23:clariion-evr01,<->,111.20.172.70:domain,1,104,0,0,1,104,0.065859000,0.0000
90.150.165.141:30841,<->,109.222.213.122:domain,0,0,1,65,1,65,0.065666000,0.0000
79.202.246.0:49292,<->,109.222.251.123:domain,0,0,1,73,1,73,0.065467000,0.0000
27.127.251.102:48768,<->,129.224.112.252:domain,0,0,1,88,1,88,0.065404000,0.0000
141.95.30.9:31461,<->,129.224.112.252:domain,0,0,1,74,1,74,0.065295000,0.0000
33.233.141.39:63336,<->,138.127.224.225:domain,1,234,0,0,1,234,0.065286000,0.0000
33.233.141.89:20492,<->,111.20.172.70:domain,1,99,0,0,1,99,0.065259000,0.0000
111.20.168.28:22129,<->,111.20.172.70:domain,1,107,0,0,1,107,0.065236000,0.0000
:::16661,<->,:::domain,1,322,0,0,1,322,0.064900000,0.0000
144.75.218.246:62568,<->,8.222.218.204:domain,1,122,0,0,1,122,0.064896000,0.0000
145.242.126.223:ntp,<->,6.94.58.6:ntp,1,80,0,0,1,80,0.064703000,0.0000
144.75.218.241:48649,<->,120.155.84.97:domain,1,232,0,0,1,232,0.064528000,0.0000
27.122.135.142:30945,<->,89.183.104.178:res-sap,0,0,1,52,1,52,0.064436000,0.0000
129.236.100.68:65118,<->,129.224.112.252:domain,0,0,1,70,1,70,0.064417000,0.0000
144.75.218.242:35311,<->,138.127.230.104:domain,1,257,0,0,1,257,0.064398000,0.0000
33.233.141.75:55097,<->,111.20.172.70:domain,1,292,0,0,1,292,0.064163000,0.0000
101.224.89.159:13138,<->,138.127.225.117:domain,1,167,0,0,1,167,0.064071000,0.0000
136.25.188.105:61324,<->,143.194.53.201:domain,1,252,0,0,1,252,0.063677000,0.0000
198.180.230.241:53036,<->,92.27.219.193:37103,0,0,1,106,1,106,0.063408000,0.0000
111.20.168.215:16423,<->,138.127.224.225:domain,1,241,0,0,1,241,0.063201000,0.0000
30.58.151.59:48319,<->,89.183.104.153:36105,0,0,1,100,1,100,0.063128000,0.0000
33.233.141.15:14268,<->,111.20.172.70:domain,1,160,0,0,1,160,0.063100000,0.0000
111.20.168.11:18437,<->,111.20.172.70:domain,1,166,0,0,1,166,0.063087000,0.0000
129.236.111.48:33371,<->,129.224.112.252:domain,0,0,1,75,1,75,0.063075000,0.0000
129.236.64.99:54557,<->,129.224.112.221:domain,0,0,1,76,1,76,0.062762000,0.0000
102.50.202.136:54907,<->,139.114.178.207:domain,1,116,0,0,1,116,0.062739000,0.0000
206.96.224.104:46257,<->,89.183.104.151:24338,0,0,1,135,1,135,0.062672000,0.0000
129.236.111.48:34530,<->,129.224.112.252:domain,0,0,1,79,1,79,0.062570000,0.0000
144.108.64.183:58893,<->,144.122.240.202:domain,0,0,1,64,1,64,0.061969000,0.0000
33.233.141.10:54742,<->,138.127.224.225:domain,1,240,0,0,1,240,0.061958000,0.0000
247.136.226.75:40566,<->,198.251.121.255:18487,1,135,0,0,1,135,0.061834000,0.0000
111.20.168.215:28744,<->,138.127.224.225:domain,1,235,0,0,1,235,0.061704000,0.0000
27.127.251.102:62194,<->,129.224.112.252:domain,0,0,1,75,1,75,0.061674000,0.0000
6.74.208.29:15730,<->,66.222.225.226:13882,1,130,0,0,1,130,0.061459000,0.0000
144.75.218.242:33175,<->,8.222.218.207:domain,1,127,0,0,1,127,0.061382000,0.0000
111.20.168.23:37193,<->,111.20.172.70:domain,1,110,0,0,1,110,0.060734000,0.0000
129.236.111.48:23949,<->,129.224.112.252:domain,0,0,1,76,1,76,0.060681000,0.0000
111.20.168.6:60238,<->,111.20.172.70:domain,1,142,0,0,1,142,0.060557000,0.0000
27.127.251.23:11386,<->,129.224.112.252:domain,0,0,1,75,1,75,0.060518000,0.0000
33.233.141.30:39251,<->,111.20.172.70:domain,1,99,0,0,1,99,0.060314000,0.0000
101.224.89.208:57575,<->,148.155.129.25:domain,1,161,0,0,1,161,0.060302000,0.0000
27.127.251.23:16724,<->,129.224.112.252:domain,0,0,1,75,1,75,0.060243000,0.0000
132.249.70.233:57648,<->,53.201.149.31:domain,1,87,0,0,1,87,0.059860000,0.0000
111.20.168.215:59334,<->,138.127.224.225:domain,1,243,0,0,1,243,0.059645000,0.0000
129.236.111.48:18136,<->,129.224.112.252:domain,0,0,1,78,1,78,0.059411000,0.0000
:::39284,<->,:::domain,1,807,0,0,1,807,0.059406000,0.0000
215.158.103.206:5811,<->,131.92.221.146:domain,1,103,0,0,1,103,0.059383000,0.0000
20.105.217.52:23426,<->,149.96.34.220:domain,1,118,0,0,1,118,0.059156000,0.0000
33.233.141.83:65425,<->,111.20.172.70:domain,1,164,0,0,1,164,0.059141000,0.0000
111.20.168.215:8218,<->,138.127.224.225:domain,1,237,0,0,1,237,0.059003000,0.0000
27.127.251.23:7828,<->,129.224.112.252:domain,0,0,1,75,1,75,0.058822000,0.0000
129.236.111.55:20841,<->,129.224.112.252:domain,0,0,1,70,1,70,0.058818000,0.0000
129.236.64.112:50006,<->,129.224.112.252:domain,0,0,1,76,1,76,0.058789000,0.0000
129.236.100.31:xprtld,<->,129.224.112.252:domain,0,0,1,79,1,79,0.058441000,0.0000
33.233.141.91:36766,<->,111.20.172.70:domain,1,100,0,0,1,100,0.058438000,0.0000
33.233.141.16:17018,<->,138.127.224.225:domain,1,245,0,0,1,245,0.058285000,0.0000
144.75.218.242:53391,<->,8.222.218.204:domain,1,110,0,0,1,110,0.058270000,0.0000
111.20.168.23:41730,<->,111.20.172.70:domain,1,107,0,0,1,107,0.057990000,0.0000
33.233.141.10:6151,<->,138.127.224.225:domain,1,242,0,0,1,242,0.057933000,0.0000
33.233.141.10:61436,<->,138.127.224.225:domain,1,241,0,0,1,241,0.057477000,0.0000
129.236.64.99:21255,<->,129.224.112.252:domain,0,0,1,77,1,77,0.057202000,0.0000
27.127.251.38:14350,<->,129.224.112.252:domain,0,0,1,79,1,79,0.056936000,0.0000
33.233.141.15:44265,<->,111.20.172.70:domain,1,107,0,0,1,107,0.056932000,0.0000
27.127.251.23:36733,<->,129.224.112.252:domain,0,0,1,75,1,75,0.056570000,0.0000
144.75.218.235:45295,<->,99.197.78.193:domain,1,76,0,0,1,76,0.056451000,0.0000
144.75.218.246:49228,<->,8.222.218.197:domain,1,126,0,0,1,126,0.056337000,0.0000
144.75.218.235:20843,<->,8.222.218.204:domain,1,111,0,0,1,111,0.056269000,0.0000
144.75.218.246:17099,<->,8.222.218.197:domain,1,113,0,0,1,113,0.056185000,0.0000
144.75.218.235:49595,<->,132.234.109.230:domain,1,150,0,0,1,150,0.056129000,0.0000
27.127.251.38:41748,<->,129.224.112.252:domain,0,0,1,81,1,81,0.055962000,0.0000
144.108.64.184:5759,<->,159.69.187.47:domain,0,0,1,62,1,62,0.055763000,0.0000
33.250.131.215:6881,<->,247.136.188.124:gnutella-svc,0,0,1,373,1,373,0.055752000,0.0000
247.136.178.211:50321,<->,61.58.39.197:6881,1,317,0,0,1,317,0.055699000,0.0000
27.127.251.38:64650,<->,129.224.112.252:domain,0,0,1,83,1,83,0.055587000,0.0000
33.233.141.40:42861,<->,111.20.172.70:domain,1,146,0,0,1,146,0.055538000,0.0000
110.55.186.175:41873,<->,92.27.219.129:30701,0,0,1,79,1,79,0.055352000,0.0000
101.224.89.208:48781,<->,148.155.131.234:domain,1,166,0,0,1,166,0.054612000,0.0000
33.233.141.16:6311,<->,138.127.224.225:domain,1,233,0,0,1,233,0.054546000,0.0000
33.233.141.51:26762,<->,111.20.172.70:domain,1,98,0,0,1,98,0.054004000,0.0000
39.14.27.228:11502,<->,137.33.165.19:domain,1,238,0,0,1,238,0.053543000,0.0000
144.75.218.242:60345,<->,8.222.218.199:domain,1,122,0,0,1,122,0.053354000,0.0000
92.27.219.246:58262,<->,27.67.139.81:25565,1,110,0,0,1,110,0.052915000,0.0000
97.94.179.54:38347,<->,192.67.190.59:33444,0,0,1,50,1,50,0.052844000,0.0000
33.233.141.25:40004,<->,111.20.172.70:domain,1,148,0,0,1,148,0.052817000,0.0000
33.209.217.191:41843,<->,215.158.239.223:domain,0,0,1,78,1,78,0.052775000,0.0000
144.75.218.235:23426,<->,8.222.218.198:domain,1,177,0,0,1,177,0.052125000,0.0000
111.20.168.215:58815,<->,138.127.224.225:domain,1,244,0,0,1,244,0.051636000,0.0000
27.127.251.38:54753,<->,129.224.112.252:domain,0,0,1,74,1,74,0.051388000,0.0000
192.67.146.217:61348,<->,115.222.251.133:6881,1,97,0,0,1,97,0.051329000,0.0000
111.150.206.32:64160,<->,80.56.78.92:domain,0,0,1,86,1,86,0.051131000,0.0000
33.233.141.43:52408,<->,138.127.224.225:domain,1,238,0,0,1,238,0.050531000,0.0000
144.75.218.235:20467,<->,138.127.231.148:domain,1,373,0,0,1,373,0.050299000,0.0000
101.224.89.132:8146,<->,111.20.172.70:domain,1,98,0,0,1,98,0.050237000,0.0000
197.120.231.194:46492,<->,129.224.112.252:domain,0,0,1,83,1,83,0.050202000,0.0000
33.233.141.24:ping-pong,<->,215.207.149.203:domain,1,66,0,0,1,66,0.050180000,0.0000
129.236.64.99:54746,<->,129.224.112.252:domain,0,0,1,74,1,74,0.050127000,0.0000
144.75.218.242:23833,<->,138.127.225.48:domain,1,168,0,0,1,168,0.050091000,0.0000
101.224.89.208:29208,<->,138.127.224.104:domain,1,279,0,0,1,279,0.050012000,0.0000
33.233.141.12:etftp,<->,111.20.172.70:domain,1,286,0,0,1,286,0.049993000,0.0000
20.20.217.100:64663,<->,57.94.149.86:domain,1,78,0,0,1,78,0.049851000,0.0000
129.236.111.95:35464,<->,129.224.112.252:domain,0,0,1,88,1,88,0.049469000,0.0000
101.224.89.208:41516,<->,138.127.225.156:domain,1,341,0,0,1,341,0.049428000,0.0000
8.228.218.69:6881,<->,126.213.42.171:nim,1,133,0,0,1,133,0.049063000,0.0000
129.236.100.63:12405,<->,129.224.112.252:domain,0,0,1,101,1,101,0.048720000,0.0000
93.224.24.248:45388,<->,89.183.104.189:36069,0,0,1,52,1,52,0.048469000,0.0000
38.21.156.204:56633,<->,20.232.229.18:netbios-ns,0,0,1,82,1,82,0.048049000,0.0000
21.15.226.126:55104,<->,20.193.41.28:netbios-ns,0,0,1,82,1,82,0.047804000,0.0000
129.236.64.50:45646,<->,129.224.112.252:domain,0,0,1,75,1,75,0.047789000,0.0000
119.219.97.10:50643,<->,101.224.204.141:domain,0,0,1,80,1,80,0.047395000,0.0000
136.25.188.105:57687,<->,141.204.123.255:domain,1,138,0,0,1,138,0.047390000,0.0000
101.224.89.158:57134,<->,111.20.172.70:domain,1,148,0,0,1,148,0.047388000,0.0000
50.224.111.129:banyan-vip,<->,105.251.93.143:domain,1,66,0,0,1,66,0.047332000,0.0000
101.224.89.132:21149,<->,111.20.172.70:domain,1,107,0,0,1,107,0.047128000,0.0000
144.75.218.246:56878,<->,8.222.218.204:domain,1,191,0,0,1,191,0.046830000,0.0000
144.75.218.246:hp-webqosdb,<->,8.222.218.197:domain,1,123,0,0,1,123,0.046384000,0.0000
132.249.70.233:52377,<->,148.198.183.187:domain,1,82,0,0,1,82,0.046223000,0.0000
33.233.141.43:28585,<->,138.127.224.225:domain,1,242,0,0,1,242,0.046153000,0.0000
144.108.64.184:9063,<->,159.69.187.19:domain,0,0,1,66,1,66,0.045900000,0.0000
33.233.141.43:53872,<->,138.127.224.225:domain,1,239,0,0,1,239,0.045797000,0.0000
20.98.98.52:30779,<->,194.244.97.62:domain,1,80,0,0,1,80,0.045710000,0.0000
144.75.218.237:35682,<->,8.222.218.198:domain,1,124,0,0,1,124,0.045709000,0.0000
136.25.188.105:57129,<->,132.43.156.81:domain,1,288,0,0,1,288,0.045652000,0.0000
203.118.37.242:35667,<->,92.27.219.243:24615,0,0,1,52,1,52,0.045414000,0.0000
115.81.129.57:51413,<->,89.183.104.252:31848,0,0,1,62,1,62,0.044953000,0.0000
129.236.111.81:19548,<->,129.224.112.252:domain,0,0,1,75,1,75,0.044884000,0.0000
101.224.89.251:39312,<->,148.155.130.96:domain,1,174,0,0,1,174,0.044262000,0.0000
144.75.218.241:48463,<->,8.222.218.204:domain,1,121,0,0,1,121,0.044132000,0.0000
144.75.218.235:34280,<->,8.47.122.178:domain,1,100,0,0,1,100,0.043943000,0.0000
144.75.218.233:40879,<->,8.222.218.204:domain,1,122,0,0,1,122,0.043574000,0.0000
33.233.141.97:55568,<->,138.127.225.152:domain,1,246,0,0,1,246,0.043202000,0.0000
144.75.218.242:22414,<->,8.222.218.199:domain,1,111,0,0,1,111,0.043182000,0.0000
