src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
215.158.239.95,<->,8.249.253.234,3,1469,0,0,3,1469,1.331641000,0.1476
136.25.188.253,<->,8.227.55.116,3,168,0,0,3,168,1.331066000,0.0171
133.178.226.29,<->,112.93.136.102,3,1229,0,0,3,1229,1.330499000,0.1724
220.38.84.231,<->,215.158.239.92,0,0,3,1309,3,1309,1.329081000,0.1315
142.179.176.110,<->,139.163.26.238,0,0,3,150,3,150,1.329021000,0.5099
215.158.239.69,<->,199.20.31.208,3,242,0,0,3,242,1.327879000,0.0021
215.158.140.184,<->,6.82.175.133,3,325,0,0,3,325,1.327791000,0.0896
241.120.29.238,<->,136.25.189.1,0,0,3,1421,3,1421,1.325841000,0.1002
215.158.140.217,<->,192.228.81.200,3,950,0,0,3,950,1.325140000,0.0240
215.158.239.71,<->,42.189.53.21,3,1256,0,0,3,1256,1.325108000,0.2019
215.158.238.41,<->,111.151.109.19,3,168,0,0,3,168,1.324023000,0.0001
199.73.184.144,<->,136.25.188.225,0,0,3,150,3,150,1.323205000,0.0061
215.158.239.69,<->,207.236.246.163,3,1129,0,0,3,1129,1.320887000,0.0246
92.27.219.242,<->,84.240.119.222,3,150,0,0,3,150,1.320573000,0.3427
139.193.141.139,<->,131.148.119.65,3,1965,0,0,3,1965,1.319474000,0.1048
149.161.62.53,<->,139.193.141.139,0,0,3,1967,3,1967,1.319374000,0.3379
215.158.238.132,<->,112.220.206.116,3,1261,0,0,3,1261,1.318290000,0.1852
248.225.25.242,<->,56.9.27.51,3,555,0,0,3,555,1.317370000,0.2537
215.158.239.70,<->,148.21.212.181,3,1453,0,0,3,1453,1.315557000,0.1323
144.88.76.220,<->,54.69.75.250,3,263,0,0,3,263,1.315300000,0.0004
215.158.61.145,<->,8.176.8.197,0,0,3,512,3,512,1.315046000,0.5318
143.227.65.146,<->,133.178.226.18,0,0,3,1389,3,1389,1.313635000,0.2487
207.175.236.1,<->,136.25.188.220,0,0,3,150,3,150,1.313621000,0.0040
145.144.97.237,<->,8.222.6.88,3,1263,0,0,3,1263,1.312592000,0.0980
133.178.227.40,<->,8.222.6.193,3,1130,0,0,3,1130,1.312576000,0.0361
215.158.239.35,<->,126.219.142.36,3,1377,0,0,3,1377,1.312030000,0.1927
111.2.136.178,<->,8.182.226.78,0,0,3,516,3,516,1.310171000,0.0780
142.229.35.165,<->,136.25.188.176,0,0,3,706,3,706,1.309732000,0.2525
215.158.238.65,<->,112.220.206.116,3,1229,0,0,3,1229,1.309660000,0.1234
199.68.132.109,<->,136.25.188.254,0,0,3,706,3,706,1.309316000,0.2345
215.158.140.75,<->,69.31.239.7,3,1156,0,0,3,1156,1.308839000,0.2153
215.158.239.42,<->,29.211.5.208,3,1586,0,0,3,1586,1.307367000,0.1224
246.253.157.15,<->,149.100.161.82,3,150,0,0,3,150,1.306895000,0.1428
215.158.239.94,<->,113.23.14.212,3,1309,0,0,3,1309,1.303782000,0.1365
207.61.68.151,<->,136.25.188.176,0,0,3,706,3,706,1.303233000,0.3237
215.158.238.120,<->,126.219.132.165,3,1421,0,0,3,1421,1.302723000,0.2562
142.229.81.148,<->,136.25.188.255,0,0,3,168,3,168,1.302681000,0.0030
215.158.239.79,<->,199.20.28.202,3,1820,0,0,3,1820,1.300867000,0.6900
133.178.226.19,<->,48.49.55.188,3,1229,0,0,3,1229,1.300689000,0.2595
196.247.172.69,<->,136.25.188.176,0,0,3,824,3,824,1.299246000,0.0401
215.158.238.93,<->,131.2.102.59,3,1309,0,0,3,1309,1.296497000,0.1448
139.193.141.139,<->,113.129.239.137,3,1981,0,0,3,1981,1.296449000,0.1530
199.121.242.246,<->,136.25.188.225,0,0,3,168,3,168,1.295815000,0.0028
103.239.109.158,<->,92.27.219.173,0,0,3,150,3,150,1.295562000,0.0400
200.175.126.56,<->,89.153.117.22,3,4512,0,0,3,4512,1.295087000,0.4706
215.158.239.50,<->,206.103.214.39,3,1421,0,0,3,1421,1.293709000,0.0945
142.207.162.203,<->,136.25.188.197,0,0,3,275,3,275,1.291735000,0.4398
136.25.188.160,<->,80.47.111.74,3,1277,0,0,3,1277,1.291177000,0.0663
215.158.238.73,<->,193.39.69.170,3,1213,0,0,3,1213,1.288295000,0.1543
207.172.203.14,<->,136.25.188.196,0,0,3,168,3,168,1.286983000,0.0804
215.158.239.94,<->,196.90.196.130,3,877,0,0,3,877,1.284497000,0.5392
215.158.238.72,<->,120.154.221.235,3,1389,0,0,3,1389,1.283835000,0.2360
215.158.239.122,<->,53.246.131.101,3,221,0,0,3,221,1.283735000,0.0971
199.121.46.246,<->,136.25.188.243,0,0,3,150,3,150,1.283612000,0.0034
224.42.18.241,<->,139.193.141.139,0,0,3,1882,3,1882,1.282709000,0.3497
144.87.238.89,<->,8.182.228.189,0,0,3,708,3,708,1.282425000,0.0270
246.45.209.122,<->,59.150.215.46,3,168,0,0,3,168,1.280840000,0.3310
91.69.181.169,<->,50.224.105.36,0,0,3,558,3,558,1.280552000,0.1052
106.5.211.79,<->,48.53.111.214,0,0,3,477,3,477,1.278403000,0.6263
204.62.175.71,<->,136.25.188.225,0,0,3,244,3,244,1.278193000,0.0000
149.250.115.40,<->,136.25.188.55,0,0,3,1469,3,1469,1.277971000,0.2312
215.158.239.87,<->,199.20.31.59,3,204,0,0,3,204,1.277766000,0.4199
215.158.238.135,<->,112.68.105.246,3,1325,0,0,3,1325,1.277575000,0.1561
94.192.158.3,<->,8.252.222.143,0,0,3,244,3,244,1.277305000,0.0000
215.202.174.52,<->,136.25.189.14,0,0,3,1197,3,1197,1.276784000,0.2349
136.181.42.74,<->,54.49.224.150,3,343,0,0,3,343,1.275389000,0.1070
243.117.107.129,<->,80.38.1.52,0,0,3,1056,3,1056,1.274605000,0.1479
215.158.238.143,<->,104.154.137.200,3,1309,0,0,3,1309,1.273637000,0.2489
204.200.60.4,<->,136.25.188.174,0,0,3,242,3,242,1.272030000,0.6720
215.158.140.27,<->,126.221.81.103,3,176,0,0,3,176,1.270619000,0.1300
195.15.148.23,<->,136.25.188.163,0,0,3,168,3,168,1.267909000,0.0015
139.193.141.139,<->,33.98.12.115,3,1926,0,0,3,1926,1.267232000,0.1901
136.25.188.196,<->,131.1.253.247,3,1341,0,0,3,1341,1.266946000,0.2199
159.137.139.75,<->,133.178.227.41,0,0,3,2257,3,2257,1.266913000,0.6574
97.11.164.237,<->,54.59.120.90,3,456,0,0,3,456,1.265262000,0.0929
204.186.72.133,<->,136.25.188.53,0,0,3,302,3,302,1.265196000,0.1096
142.253.240.20,<->,136.25.188.224,0,0,3,706,3,706,1.265038000,0.2328
133.178.226.80,<->,57.4.201.97,3,1325,0,0,3,1325,1.263785000,0.1050
136.25.188.173,<->,80.47.111.87,3,1373,0,0,3,1373,1.261617000,0.2276
215.158.239.48,<->,199.20.30.216,3,204,0,0,3,204,1.261077000,0.3603
136.25.189.243,<->,54.42.119.66,3,1773,0,0,3,1773,1.258838000,0.0796
215.158.238.56,<->,148.129.19.250,3,1565,0,0,3,1565,1.258546000,0.1152
207.78.233.227,<->,92.27.194.147,0,0,3,361,3,361,1.258481000,0.4772
111.25.52.96,<->,98.67.141.138,0,0,3,175,3,175,1.258052000,0.0015
215.158.239.49,<->,123.166.47.58,3,1357,0,0,3,1357,1.256990000,0.1364
90.240.140.153,<->,50.149.34.234,3,611,0,0,3,611,1.253516000,0.2529
215.158.238.33,<->,8.252.213.37,3,1485,0,0,3,1485,1.252373000,0.0419
215.158.239.49,<->,212.70.75.119,3,2642,0,0,3,2642,1.249081000,0.5502
210.221.107.173,<->,8.37.242.210,3,383,0,0,3,383,1.242330000,0.0360
97.190.205.25,<->,8.37.175.39,3,692,0,0,3,692,1.241454000,0.3071
215.158.239.109,<->,215.158.61.145,3,770,0,0,3,770,1.241205000,0.3579
215.158.238.9,<->,8.222.109.84,3,1437,0,0,3,1437,1.240277000,0.2852
215.158.239.58,<->,199.20.7.206,3,244,0,0,3,244,1.239995000,0.0079
195.7.210.21,<->,136.25.188.225,0,0,3,168,3,168,1.239756000,0.0030
97.233.39.9,<->,8.220.190.86,0,0,3,175,3,175,1.239723000,0.0322
215.158.238.135,<->,42.97.54.90,3,1213,0,0,3,1213,1.237258000,0.2087
128.108.35.102,<->,8.52.179.237,0,0,3,555,3,555,1.234489000,0.3577
197.113.99.41,<->,136.25.188.53,0,0,3,213,3,213,1.234372000,0.3405
196.202.71.116,<->,92.27.194.147,0,0,3,361,3,361,1.234022000,0.4522
215.158.238.112,<->,112.93.136.104,3,1405,0,0,3,1405,1.233373000,0.1607
111.20.172.118,<->,101.224.89.157,0,0,3,2835,3,2835,1.230883000,0.0227
133.178.226.247,<->,111.151.142.182,3,168,0,0,3,168,1.228812000,0.0001
82.121.224.75,<->,8.52.180.14,0,0,3,175,3,175,1.226697000,0.0379
142.253.192.140,<->,136.25.188.198,0,0,3,270,3,270,1.225685000,0.0140
215.158.238.238,<->,8.219.185.104,3,2227,0,0,3,2227,1.225148000,0.0720
215.158.239.48,<->,196.91.4.154,3,888,0,0,3,888,1.224340000,0.2001
143.79.199.56,<->,136.25.188.163,0,0,3,150,3,150,1.224316000,0.0061
209.91.128.36,<->,8.52.139.19,0,0,3,2111,3,2111,1.221546000,0.2513
136.25.188.178,<->,8.227.55.4,3,168,0,0,3,168,1.220584000,0.0189
220.20.200.194,<->,113.168.237.37,3,658,0,0,3,658,1.219908000,0.1551
138.79.143.196,<->,111.146.147.152,0,0,3,539,3,539,1.219245000,0.6186
215.158.239.48,<->,142.167.211.243,3,244,0,0,3,244,1.219244000,0.0056
215.158.238.66,<->,57.210.107.8,3,1341,0,0,3,1341,1.219034000,0.2026
215.158.239.49,<->,195.49.65.139,3,1842,0,0,3,1842,1.218915000,0.0001
92.27.219.175,<->,78.44.111.82,3,4188,0,0,3,4188,1.218913000,0.0288
196.247.24.238,<->,136.25.188.175,0,0,3,284,3,284,1.218362000,0.1574
215.158.239.49,<->,199.20.31.124,3,168,0,0,3,168,1.217040000,0.0000
108.38.127.91,<->,50.224.76.230,0,0,3,150,3,150,1.215940000,0.5413
132.249.70.11,<->,53.94.69.91,3,168,0,0,3,168,1.215566000,0.0590
199.38.237.160,<->,136.25.188.52,0,0,3,150,3,150,1.214301000,0.0020
207.63.170.84,<->,136.25.188.227,0,0,3,706,3,706,1.212983000,0.2750
215.158.239.95,<->,204.2.151.175,3,244,0,0,3,244,1.212319000,0.0398
195.4.120.73,<->,136.25.188.209,0,0,3,706,3,706,1.212288000,0.3014
133.178.226.232,<->,100.224.243.118,3,446,0,0,3,446,1.212163000,0.0223
132.153.81.32,<->,8.43.155.247,0,0,3,168,3,168,1.211624000,0.0001
199.14.158.189,<->,136.25.188.209,0,0,3,168,3,168,1.211585000,0.0030
215.158.238.189,<->,8.219.185.106,3,2018,0,0,3,2018,1.211472000,0.0414
216.184.2.212,<->,6.73.247.25,0,0,3,2765,3,2765,1.210772000,0.0031
199.70.149.192,<->,136.25.188.177,0,0,3,150,3,150,1.209893000,0.0034
249.101.120.210,<->,22.5.212.226,3,582,0,0,3,582,1.208748000,0.1066
207.63.31.162,<->,136.25.188.173,0,0,3,706,3,706,1.207561000,0.2675
215.158.239.19,<->,8.222.7.180,3,1218,0,0,3,1218,1.207450000,0.0353
215.158.238.120,<->,194.205.112.168,3,1469,0,0,3,1469,1.207019000,0.1753
69.243.223.45,<->,8.252.221.196,0,0,3,445,3,445,1.205651000,0.3855
143.134.48.251,<->,136.25.188.241,0,0,3,842,3,842,1.203572000,0.7179
215.158.239.78,<->,199.20.31.243,3,244,0,0,3,244,1.203561000,0.0100
136.25.188.223,<->,122.159.245.172,3,1453,0,0,3,1453,1.203458000,0.2023
215.158.239.86,<->,199.20.30.158,3,168,0,0,3,168,1.202485000,0.0603
215.158.239.43,<->,8.219.187.249,3,1377,0,0,3,1377,1.202398000,0.0646
142.228.165.122,<->,136.25.188.196,0,0,3,877,3,877,1.201913000,0.3284
197.125.117.137,<->,133.178.227.1,0,0,3,2391,3,2391,1.200767000,0.6844
142.220.62.244,<->,136.25.188.162,0,0,3,150,3,150,1.200698000,0.0015
193.11.129.102,<->,136.25.189.57,0,0,3,2349,3,2349,1.199672000,0.6906
215.158.238.59,<->,126.219.102.72,3,1565,0,0,3,1565,1.198531000,0.1456
215.158.238.112,<->,144.253.73.85,3,1456,0,0,3,1456,1.195529000,0.0298
136.25.188.253,<->,29.212.182.215,3,1101,0,0,3,1101,1.192357000,0.4799
54.37.171.141,<->,48.55.138.147,0,0,3,150,3,150,1.192072000,0.0005
145.76.230.104,<->,33.233.141.16,0,0,3,380,3,380,1.191835000,0.1061
215.158.61.243,<->,136.25.188.35,0,0,3,770,3,770,1.190206000,0.1249
146.132.48.23,<->,136.25.189.81,0,0,3,1501,3,1501,1.190158000,0.2617
50.178.7.140,<->,8.52.222.199,0,0,3,706,3,706,1.189067000,0.0273
215.158.239.70,<->,142.191.179.38,3,150,0,0,3,150,1.188056000,0.0032
129.225.132.224,<->,129.225.131.152,3,1445,0,0,3,1445,1.187000000,0.2253
143.227.65.245,<->,136.25.188.178,0,0,3,1469,3,1469,1.186343000,0.2147
8.222.212.2,<->,8.43.183.186,0,0,3,168,3,168,1.185164000,0.0231
215.158.238.141,<->,148.190.126.29,3,1309,0,0,3,1309,1.185013000,0.5294
215.158.238.141,<->,143.155.227.33,3,1373,0,0,3,1373,1.184928000,0.2908
136.25.188.211,<->,69.132.194.169,3,1549,0,0,3,1549,1.184485000,0.3393
231.140.129.63,<->,136.25.188.199,0,0,3,168,3,168,1.183289000,0.0017
204.186.77.180,<->,136.25.188.209,0,0,3,200,3,200,1.182551000,0.0000
215.158.239.95,<->,142.166.122.95,3,706,0,0,3,706,1.182521000,0.2173
136.25.189.245,<->,111.151.106.216,3,168,0,0,3,168,1.182302000,0.0001
199.33.55.240,<->,136.25.188.255,0,0,3,714,3,714,1.181457000,0.7360
207.191.232.222,<->,136.25.188.226,0,0,3,408,3,408,1.181083000,0.6119
207.63.0.126,<->,136.25.188.177,0,0,3,883,3,883,1.180022000,0.6999
215.158.239.57,<->,143.42.79.210,3,706,0,0,3,706,1.179235000,0.1919
204.2.207.30,<->,136.25.188.253,0,0,3,706,3,706,1.178857000,0.3334
192.224.146.52,<->,133.178.227.134,0,0,3,4259,3,4259,1.178842000,0.0000
133.178.226.29,<->,131.144.113.214,3,1389,0,0,3,1389,1.178087000,0.1922
48.19.109.38,<->,8.252.221.238,0,0,3,434,3,434,1.176958000,0.2805
220.255.14.30,<->,139.193.141.139,0,0,3,1903,3,1903,1.175682000,0.0732
199.121.78.32,<->,136.25.188.52,0,0,3,150,3,150,1.173313000,0.0032
113.2.177.77,<->,50.224.76.235,0,0,3,683,3,683,1.172011000,0.0955
215.158.140.172,<->,107.118.3.253,3,581,0,0,3,581,1.171627000,0.0558
129.78.114.121,<->,33.241.84.13,3,706,0,0,3,706,1.170689000,0.1668
143.155.227.33,<->,133.178.226.37,0,0,3,1213,3,1213,1.169376000,0.1721
141.199.76.215,<->,136.25.189.57,0,0,3,1469,3,1469,1.169147000,0.2185
215.158.238.95,<->,29.209.59.166,3,1341,0,0,3,1341,1.168578000,0.3657
246.253.198.51,<->,116.77.119.226,3,150,0,0,3,150,1.168394000,0.3068
143.129.220.197,<->,136.25.188.198,0,0,3,244,3,244,1.167982000,0.0035
136.25.188.237,<->,122.159.245.165,3,1389,0,0,3,1389,1.167205000,0.1101
243.117.92.129,<->,80.38.54.70,0,0,3,1512,3,1512,1.164306000,0.0866
133.178.226.7,<->,8.219.187.245,3,1609,0,0,3,1609,1.162222000,0.0624
192.178.208.163,<->,98.67.158.12,0,0,3,201,3,201,1.162129000,0.0736
202.33.35.129,<->,136.25.188.209,0,0,3,168,3,168,1.161920000,0.0000
129.95.133.231,<->,14.125.23.209,0,0,3,274,3,274,1.161447000,0.1197
198.204.76.245,<->,136.25.189.29,0,0,3,1421,3,1421,1.159320000,0.1567
54.59.235.248,<->,48.53.135.101,0,0,3,225,3,225,1.159051000,0.4684
215.158.238.103,<->,100.224.166.122,3,618,0,0,3,618,1.158955000,0.4597
146.193.112.243,<->,8.252.221.206,0,0,3,335,3,335,1.158842000,0.1875
220.20.200.13,<->,144.83.60.153,3,572,0,0,3,572,1.158391000,0.1687
114.180.165.79,<->,92.27.219.153,0,0,3,168,3,168,1.156399000,0.1243
136.25.189.82,<->,80.56.79.73,3,1498,0,0,3,1498,1.155748000,0.1704
133.178.227.19,<->,8.252.213.36,3,1184,0,0,3,1184,1.155346000,0.1757
199.120.21.221,<->,136.25.188.254,0,0,3,192,3,192,1.155327000,0.1031
129.236.114.39,<->,33.233.141.1,0,0,3,3038,3,3038,1.154703000,0.0000
207.176.217.183,<->,50.223.3.228,0,0,3,150,3,150,1.154232000,0.6703
221.101.8.230,<->,218.5.150.2,3,600,0,0,3,600,1.154128000,0.2407
218.4.165.167,<->,132.216.20.76,3,156,0,0,3,156,1.152119000,0.1268
215.158.238.33,<->,29.211.186.213,3,1341,0,0,3,1341,1.151754000,0.1396
199.71.209.205,<->,136.25.188.226,0,0,3,714,3,714,1.151036000,0.7140
218.233.211.196,<->,8.220.202.4,0,0,3,181,3,181,1.150030000,0.0463
195.14.246.111,<->,136.25.188.177,0,0,3,168,3,168,1.149940000,0.0035
136.25.188.160,<->,57.199.250.196,3,1437,0,0,3,1437,1.149113000,0.2190
215.158.238.107,<->,128.69.139.73,3,1229,0,0,3,1229,1.148582000,0.1637
136.25.189.57,<->,133.146.0.88,3,1485,0,0,3,1485,1.147257000,0.1697
215.158.239.59,<->,135.228.221.201,3,1485,0,0,3,1485,1.144670000,0.4161
139.148.142.187,<->,8.52.189.173,0,0,3,436,3,436,1.143057000,0.3286
199.82.209.199,<->,136.25.188.44,0,0,3,168,3,168,1.142269000,0.0050
199.14.140.0,<->,136.25.188.163,0,0,3,150,3,150,1.141928000,0.0042
215.158.238.73,<->,27.178.41.49,3,1325,0,0,3,1325,1.141927000,0.3877
149.29.174.76,<->,50.224.76.234,0,0,3,781,3,781,1.140147000,0.1503
8.228.216.50,<->,8.191.6.125,3,1173,0,0,3,1173,1.139739000,0.0400
132.249.70.169,<->,82.195.35.9,3,857,0,0,3,857,1.138981000,0.0367
136.25.189.80,<->,61.35.124.188,3,2594,0,0,3,2594,1.138974000,0.8078
215.158.239.77,<->,196.92.131.24,3,830,0,0,3,830,1.138577000,0.7600
215.158.239.33,<->,126.219.142.149,3,1593,0,0,3,1593,1.136360000,0.1208
136.25.189.33,<->,57.4.201.182,3,1277,0,0,3,1277,1.135631000,0.2646
139.193.141.139,<->,127.106.135.213,3,1865,0,0,3,1865,1.135047000,0.3401
197.113.99.169,<->,136.25.188.226,0,0,3,217,3,217,1.134982000,0.2599
133.178.226.61,<->,29.214.108.148,3,1149,0,0,3,1149,1.134513000,0.1221
133.178.227.29,<->,111.151.142.246,3,168,0,0,3,168,1.132879000,0.0001
231.140.151.20,<->,136.25.188.253,0,0,3,150,3,150,1.132311000,0.0039
207.101.163.98,<->,8.182.224.87,0,0,3,168,3,168,1.132310000,0.1474
215.158.239.77,<->,199.20.31.37,3,168,0,0,3,168,1.132289000,0.3605
215.158.239.87,<->,199.68.207.61,3,242,0,0,3,242,1.132220000,0.7170
220.39.233.208,<->,136.25.188.46,0,0,3,1550,3,1550,1.130420000,0.7457
100.228.42.160,<->,56.109.10.125,3,821,0,0,3,821,1.129218000,0.1152
215.158.239.56,<->,195.54.55.145,3,150,0,0,3,150,1.129008000,0.7790
195.70.106.10,<->,136.25.188.255,0,0,3,150,3,150,1.128335000,0.0015
136.25.189.55,<->,96.156.169.165,3,2829,0,0,3,2829,1.128318000,0.0034
231.142.252.179,<->,136.25.188.178,0,0,3,150,3,150,1.127515000,0.0026
143.135.228.52,<->,136.25.188.225,0,0,3,150,3,150,1.127299000,0.0030
136.25.188.208,<->,122.159.245.165,3,1245,0,0,3,1245,1.127263000,0.2237
215.158.238.92,<->,192.226.44.91,3,1341,0,0,3,1341,1.127150000,0.0261
215.158.239.18,<->,29.211.5.201,3,1584,0,0,3,1584,1.126636000,0.2515
111.2.157.67,<->,8.182.226.78,0,0,3,1780,3,1780,1.126009000,0.7029
203.114.88.175,<->,136.25.188.162,0,0,3,2343,3,2343,1.125935000,0.6801
215.158.238.239,<->,8.219.186.187,3,2789,0,0,3,2789,1.125832000,0.0625
195.41.154.208,<->,136.25.188.254,0,0,3,168,3,168,1.125332000,0.0027
50.224.76.234,<->,33.78.89.163,3,4392,0,0,3,4392,1.122933000,0.7315
136.25.189.80,<->,29.213.219.59,3,2706,0,0,3,2706,1.122240000,0.7533
204.2.220.186,<->,136.25.188.52,0,0,3,150,3,150,1.121512000,0.0028
247.136.132.244,<->,109.219.207.11,3,475,0,0,3,475,1.121052000,0.1399
215.158.239.85,<->,199.20.6.101,3,244,0,0,3,244,1.120712000,0.0287
139.193.141.139,<->,119.45.23.69,3,2036,0,0,3,2036,1.120456000,0.3122
136.25.189.31,<->,29.209.59.215,3,1389,0,0,3,1389,1.119997000,0.1132
249.229.106.211,<->,8.52.148.157,0,0,3,150,3,150,1.119442000,0.0002
215.158.239.57,<->,143.13.147.87,3,168,0,0,3,168,1.118922000,0.0375
136.25.188.242,<->,30.73.149.65,3,677,0,0,3,677,1.117706000,0.5425
221.102.143.189,<->,6.73.198.167,0,0,3,253,3,253,1.116771000,0.0007
220.20.200.85,<->,119.45.80.77,3,465,0,0,3,465,1.116032000,0.1333
192.204.170.214,<->,136.25.188.160,0,0,3,2706,3,2706,1.115906000,0.7563
198.204.76.252,<->,133.178.226.30,0,0,3,168,3,168,1.112458000,0.0002
207.63.96.194,<->,136.25.188.220,0,0,3,150,3,150,1.110964000,0.0057
202.33.232.35,<->,136.25.188.236,0,0,3,983,3,983,1.110623000,0.3001
204.60.99.48,<->,136.25.188.163,0,0,3,490,3,490,1.109262000,0.7599
207.173.33.151,<->,136.25.188.198,0,0,3,168,3,168,1.105895000,0.0102
142.255.45.106,<->,136.25.188.242,0,0,3,706,3,706,1.105386000,0.7592
215.158.61.243,<->,8.176.8.201,0,0,3,541,3,541,1.103160000,0.6920
215.158.239.79,<->,195.43.124.209,3,401,0,0,3,401,1.102056000,0.2092
136.25.188.176,<->,131.1.253.244,3,1469,0,0,3,1469,1.101953000,0.1905
215.158.61.191,<->,8.176.8.236,0,0,3,3869,3,3869,1.100553000,0.0000
215.158.239.35,<->,8.222.97.69,3,1655,0,0,3,1655,1.099840000,0.1096
215.158.239.95,<->,199.32.175.22,3,714,0,0,3,714,1.097316000,0.7414
56.121.53.122,<->,17.199.155.30,3,555,0,0,3,555,1.095486000,0.0740
215.158.238.162,<->,111.151.142.216,3,168,0,0,3,168,1.095467000,0.0001
215.158.239.56,<->,195.43.91.147,3,630,0,0,3,630,1.095324000,0.7225
252.64.251.36,<->,80.27.157.123,0,0,3,1711,3,1711,1.094721000,0.0788
95.246.172.42,<->,8.252.221.223,0,0,3,432,3,432,1.092497000,0.1926
152.139.178.132,<->,98.236.194.252,0,0,3,150,3,150,1.092282000,0.0006
215.158.239.79,<->,195.127.211.141,3,371,0,0,3,371,1.089682000,0.3075
199.69.149.135,<->,136.25.188.177,0,0,3,150,3,150,1.089575000,0.0055
215.158.238.59,<->,8.222.109.124,3,2974,0,0,3,2974,1.088922000,0.8364
138.98.214.132,<->,0.47.133.39,3,168,0,0,3,168,1.088609000,0.0546
132.212.185.37,<->,80.42.130.198,0,0,3,1002,3,1002,1.088091000,0.2043
202.33.46.188,<->,136.25.188.236,0,0,3,244,3,244,1.085835000,0.0001
204.60.160.33,<->,136.25.188.227,0,0,3,231,3,231,1.085183000,0.5009
207.236.28.188,<->,136.25.188.209,0,0,3,244,3,244,1.084716000,0.0034
195.68.98.34,<->,136.25.188.176,0,0,3,168,3,168,1.084196000,0.1190
136.25.189.18,<->,57.227.83.183,3,1469,0,0,3,1469,1.083240000,0.1655
215.158.239.87,<->,207.115.17.112,3,490,0,0,3,490,1.082569000,0.5072
215.158.239.76,<->,199.20.4.129,3,204,0,0,3,204,1.082397000,0.2203
133.178.227.24,<->,126.219.60.234,3,1373,0,0,3,1373,1.080675000,0.1655
215.158.239.56,<->,196.1.169.142,3,180,0,0,3,180,1.080327000,0.0398
215.158.238.194,<->,8.219.184.144,3,1741,0,0,3,1741,1.078884000,0.1819
195.68.61.79,<->,136.25.188.177,0,0,3,168,3,168,1.078871000,0.0406
246.253.217.210,<->,130.77.96.33,3,1972,0,0,3,1972,1.077668000,0.3771
159.186.156.164,<->,8.182.241.94,0,0,3,162,3,162,1.077306000,0.0080
136.25.188.163,<->,8.217.44.53,3,2626,0,0,3,2626,1.077277000,0.4806
144.87.238.91,<->,8.252.221.171,0,0,3,1657,3,1657,1.077249000,0.0235
145.13.160.155,<->,8.52.171.120,0,0,3,706,3,706,1.076340000,0.0400
215.158.238.75,<->,113.23.117.95,3,1405,0,0,3,1405,1.075591000,0.4951
215.158.239.95,<->,133.146.0.198,3,2642,0,0,3,2642,1.074157000,0.0723
143.10.35.111,<->,136.25.188.160,0,0,3,150,3,150,1.072763000,0.2134
139.79.68.159,<->,8.220.176.253,0,0,3,374,3,374,1.071874000,0.0761
133.178.226.31,<->,8.252.210.160,3,2770,0,0,3,2770,1.071649000,0.7680
112.109.130.103,<->,8.228.218.37,0,0,3,156,3,156,1.070761000,0.3708
142.166.6.171,<->,136.25.188.220,0,0,3,716,3,716,1.070183000,0.1996
215.158.239.58,<->,196.106.156.147,3,168,0,0,3,168,1.070130000,0.0001
133.178.226.168,<->,111.151.109.32,3,168,0,0,3,168,1.068886000,0.0001
92.27.27.173,<->,48.109.17.12,3,156,0,0,3,156,1.066955000,0.4175
199.55.114.51,<->,8.182.235.164,0,0,3,638,3,638,1.065487000,0.4563
80.27.102.65,<->,8.252.222.63,0,0,3,244,3,244,1.065195000,0.0030
215.158.61.189,<->,8.176.8.253,0,0,3,914,3,914,1.064377000,0.1596
215.158.239.96,<->,207.61.197.99,3,168,0,0,3,168,1.063821000,0.0056
111.14.224.120,<->,8.182.251.218,0,0,3,150,3,150,1.063536000,0.0032
215.158.238.105,<->,143.20.121.130,3,1197,0,0,3,1197,1.062163000,0.5438
26.222.236.29,<->,8.220.177.81,0,0,3,504,3,504,1.062115000,0.2982
156.165.37.86,<->,136.25.189.82,0,0,3,1437,3,1437,1.062096000,0.2266
129.92.117.26,<->,53.240.94.87,3,538,0,0,3,538,1.062081000,0.0533
148.26.113.56,<->,136.25.189.82,0,0,3,1213,3,1213,1.061884000,0.2234
117.63.136.24,<->,92.27.219.21,0,0,3,150,3,150,1.061362000,0.1284
136.116.9.106,<->,50.224.80.67,0,0,3,510,3,510,1.060999000,0.0754
143.132.89.47,<->,136.25.188.238,0,0,3,192,3,192,1.058152000,0.6812
136.25.188.47,<->,120.20.132.38,3,1357,0,0,3,1357,1.057681000,0.2825
144.54.90.253,<->,8.250.148.31,0,0,3,168,3,168,1.057130000,0.0201
133.32.39.9,<->,29.209.14.231,3,852,0,0,3,852,1.057000000,0.7510
195.68.58.47,<->,136.25.188.211,0,0,3,726,3,726,1.056825000,0.2497
255.17.29.128,<->,8.220.176.253,0,0,3,150,3,150,1.056608000,0.2278
195.13.141.187,<->,136.25.188.242,0,0,3,285,3,285,1.056241000,0.0505
145.13.160.155,<->,8.52.222.23,0,0,3,706,3,706,1.055094000,0.0556
215.158.239.79,<->,199.20.4.232,3,150,0,0,3,150,1.053712000,0.0200
136.25.189.32,<->,61.35.70.234,3,2610,0,0,3,2610,1.053251000,0.9377
196.204.103.233,<->,136.25.188.177,0,0,3,877,3,877,1.052809000,0.2152
230.156.243.220,<->,8.252.222.158,0,0,3,189,3,189,1.052384000,0.0011
