src,<->,dest,in_frames,in_bytes,out_frames,out_bytes,total_frames,total_bytes,rel_start,duration
8.252.221.198,<->,4.133.79.158,240,16918,0,0,240,16918,0.008399000,1.9853
108.134.108.77,<->,106.157.38.242,239,11950,0,0,239,11950,0.102749000,1.7773
109.50.90.98,<->,8.182.248.147,0,0,239,11950,239,11950,0.002658000,0.3932
220.28.115.46,<->,215.158.238.71,0,0,238,316100,238,316100,0.015095000,1.7679
53.167.66.5,<->,48.53.202.113,0,0,238,15128,238,15128,0.002619000,1.9929
220.80.135.121,<->,124.58.170.224,236,354944,0,0,236,354944,0.028361000,1.9005
43.54.163.41,<->,8.252.221.222,0,0,235,16133,235,16133,0.426208000,1.4938
215.158.238.217,<->,98.219.126.140,235,312846,0,0,235,312846,0.033454000,1.9636
133.178.226.255,<->,17.128.69.208,233,183901,0,0,233,183901,1.057927000,0.9287
113.123.98.95,<->,92.168.217.244,0,0,233,13309,233,13309,0.082457000,0.8865
249.101.194.110,<->,122.228.233.173,233,12116,0,0,233,12116,0.034969000,1.9233
129.236.114.40,<->,111.20.168.12,0,0,231,346273,231,346273,0.273923000,0.0016
215.158.238.236,<->,29.211.4.150,231,12948,0,0,231,12948,0.036964000,0.8654
92.162.253.147,<->,42.105.214.217,230,345920,0,0,230,345920,0.069467000,1.7977
249.101.217.108,<->,193.34.14.177,230,337800,0,0,230,337800,0.069245000,1.7999
193.34.14.255,<->,111.147.113.114,0,0,230,337800,230,337800,0.048918000,1.9506
215.158.238.128,<->,98.219.126.140,230,311962,0,0,230,311962,0.041474000,1.7910
193.34.14.170,<->,80.40.56.251,0,0,230,340560,230,340560,0.013673000,1.8025
111.147.74.255,<->,53.232.229.106,229,342330,0,0,229,342330,0.006666000,1.9843
132.165.186.130,<->,92.162.252.174,0,0,228,321328,228,321328,0.083098000,1.8680
215.158.238.70,<->,98.219.126.140,228,299151,0,0,228,299151,0.074447000,1.9246
215.158.238.192,<->,100.216.78.145,228,316887,0,0,228,316887,0.025681000,0.7443
215.158.238.236,<->,33.209.210.244,227,13181,0,0,227,13181,1.035282000,0.4151
220.28.65.9,<->,133.178.227.52,0,0,227,292747,227,292747,0.067970000,1.8698
133.178.227.37,<->,100.216.78.145,225,294202,0,0,225,294202,0.053511000,1.8826
136.25.188.192,<->,98.219.126.140,224,302948,0,0,224,302948,0.123433000,1.3836
229.42.55.249,<->,92.27.219.203,0,0,224,312704,224,312704,0.018495000,1.9340
139.163.0.99,<->,110.198.96.234,223,12632,0,0,223,12632,0.284175000,1.7082
215.158.238.79,<->,98.219.126.175,223,301208,0,0,223,301208,0.031272000,1.9028
215.158.2.83,<->,108.39.227.100,0,0,223,127613,223,127613,0.007995000,1.9805
112.81.1.224,<->,92.168.217.209,0,0,223,12488,223,12488,0.003721000,1.0080
111.20.172.119,<->,111.20.168.156,0,0,221,329791,221,329791,1.007122000,0.8261
111.20.172.119,<->,33.233.141.95,0,0,221,329730,221,329730,0.310814000,0.9216
220.28.73.211,<->,133.178.227.63,0,0,220,304856,220,304856,0.199415000,1.7653
112.24.223.71,<->,92.168.217.229,0,0,219,12264,219,12264,0.058864000,1.8688
215.158.238.146,<->,0.195.237.14,218,312727,0,0,218,312727,0.392164000,0.6861
133.54.43.75,<->,106.219.64.22,216,12424,0,0,216,12424,0.015026000,1.6576
133.54.43.38,<->,112.15.4.244,215,11017,0,0,215,11017,0.002376000,1.9933
220.55.102.139,<->,220.28.109.110,214,10977,0,0,214,10977,0.429948000,0.3484
220.28.108.254,<->,215.158.238.137,0,0,214,277944,214,277944,0.041313000,1.9545
215.158.238.107,<->,126.219.246.74,213,11928,0,0,213,11928,0.273917000,0.8960
220.28.85.14,<->,215.158.238.152,0,0,213,283298,213,283298,0.069196000,1.6022
221.102.53.122,<->,109.0.210.141,0,0,210,314203,210,314203,0.216404000,1.7682
92.168.217.229,<->,37.110.59.199,210,12468,0,0,210,12468,0.004889000,1.9302
215.158.238.229,<->,98.219.126.140,209,288527,0,0,209,288527,0.003481000,1.4303
215.158.238.98,<->,98.249.65.10,207,11851,0,0,207,11851,0.573920000,0.6773
89.220.215.61,<->,80.42.213.194,0,0,207,19216,207,19216,0.007531000,1.9911
133.54.43.61,<->,117.23.147.95,207,12448,0,0,207,12448,0.005204000,1.9817
192.228.25.194,<->,133.178.226.212,0,0,206,308333,206,308333,0.290072000,1.5024
156.152.185.227,<->,8.252.222.110,0,0,206,15912,206,15912,0.098760000,1.8929
246.253.253.207,<->,204.42.61.33,206,60326,0,0,206,60326,0.007781000,1.8655
158.157.1.198,<->,133.54.43.80,0,0,205,10834,205,10834,1.088585000,0.8922
215.158.238.110,<->,98.219.126.140,205,274360,0,0,205,274360,0.289719000,1.3180
108.32.18.191,<->,89.183.104.136,0,0,205,28513,205,28513,0.010844000,1.9848
111.147.141.67,<->,76.72.21.156,204,13868,0,0,204,13868,0.012287000,1.4502
223.115.64.120,<->,8.252.221.230,0,0,203,12272,203,12272,0.068706000,1.8794
215.158.140.78,<->,215.158.58.202,202,275038,0,0,202,275038,0.896176000,0.8766
144.85.170.246,<->,98.87.124.55,202,12106,0,0,202,12106,0.602006000,0.2103
220.28.73.211,<->,215.158.238.109,0,0,202,261387,202,261387,0.011288000,1.9071
144.93.121.10,<->,113.171.246.29,202,25008,0,0,202,25008,0.001568000,1.9900
220.28.104.193,<->,215.158.238.117,0,0,201,271785,201,271785,0.297153000,1.6953
61.125.123.245,<->,8.252.221.198,0,0,201,12030,201,12030,0.021921000,0.8732
215.158.238.217,<->,215.158.58.203,201,298239,0,0,201,298239,0.021894000,0.2429
216.144.228.180,<->,215.158.140.179,0,0,201,10612,201,10612,0.015798000,1.4527
144.93.125.37,<->,144.93.121.10,0,0,201,40904,201,40904,0.009032000,1.9800
159.213.211.219,<->,144.95.104.75,201,10050,0,0,201,10050,0.007791000,1.9810
113.128.235.10,<->,92.168.217.228,0,0,200,11888,200,11888,0.025168000,1.9656
220.14.74.198,<->,35.56.98.184,0,0,200,40800,200,40800,0.002321000,1.9879
119.255.203.35,<->,89.183.104.172,0,0,200,11143,200,11143,0.000684000,1.9114
218.4.164.231,<->,97.110.90.219,199,244694,0,0,199,244694,0.835139000,0.6760
123.119.26.157,<->,89.183.104.168,0,0,199,12328,199,12328,0.047764000,1.8839
215.158.238.71,<->,100.120.38.6,199,267510,0,0,199,267510,0.018670000,1.8189
111.147.195.158,<->,97.110.90.234,198,260494,0,0,198,260494,0.431169000,1.5620
117.18.226.85,<->,92.27.219.151,0,0,198,288684,198,288684,0.099355000,1.8940
220.28.115.46,<->,215.158.238.124,0,0,198,255926,198,255926,0.034181000,1.7649
133.32.39.42,<->,50.53.153.255,197,9850,0,0,197,9850,0.039719000,1.9023
136.25.188.246,<->,100.224.202.187,197,268987,0,0,197,268987,0.030584000,1.6098
220.28.85.14,<->,215.158.238.128,0,0,196,263696,196,263696,0.044348000,1.9243
133.178.226.72,<->,98.219.126.140,194,265604,0,0,194,265604,0.783018000,0.7064
6.227.42.237,<->,0.195.210.33,0,0,194,9700,194,9700,0.319034000,1.5138
216.184.2.32,<->,8.252.222.169,0,0,194,257724,194,257724,0.167891000,1.7962
215.158.61.221,<->,8.252.221.166,0,0,194,288566,194,288566,0.097557000,0.1191
220.28.108.254,<->,215.158.238.146,0,0,193,258004,193,258004,0.190133000,1.6746
149.229.108.170,<->,0.195.210.33,0,0,193,12298,193,12298,0.040829000,1.4357
220.28.85.14,<->,215.158.238.137,0,0,192,249542,192,249542,0.173736000,1.8063
133.178.226.80,<->,8.191.14.26,192,13771,0,0,192,13771,0.002376000,1.9521
230.102.130.12,<->,133.178.227.215,0,0,191,108620,191,108620,0.002217000,1.9738
220.28.73.211,<->,215.158.140.249,0,0,190,244384,190,244384,0.007356000,1.9854
139.69.162.20,<->,8.252.222.168,0,0,189,250389,189,250389,0.045756000,1.9489
123.129.29.204,<->,33.233.141.46,0,0,189,225676,189,225676,0.028642000,1.8128
215.158.238.129,<->,100.120.38.6,188,242187,0,0,188,242187,0.372050000,1.5732
111.147.65.245,<->,76.15.3.35,188,97500,0,0,188,97500,0.057234000,1.9394
111.151.237.12,<->,50.224.105.38,0,0,187,276663,187,276663,0.041263000,0.2758
215.158.140.225,<->,100.216.78.145,187,243900,0,0,187,243900,0.039180000,1.9143
145.176.194.189,<->,0.195.210.33,0,0,187,9350,187,9350,0.024405000,1.8946
215.158.23.33,<->,69.132.194.106,187,278848,0,0,187,278848,0.004608000,1.9674
136.138.112.192,<->,136.25.189.57,0,0,186,12070,186,12070,1.501338000,0.4979
159.237.225.83,<->,103.150.193.74,186,244238,0,0,186,244238,0.485048000,1.3053
89.183.104.231,<->,33.57.74.172,186,199817,0,0,186,199817,0.003270000,1.9929
215.158.30.165,<->,8.252.222.145,0,0,185,244664,185,244664,0.195668000,1.6181
100.214.108.163,<->,8.222.6.141,185,278240,0,0,185,278240,0.100860000,1.8786
138.126.75.69,<->,133.178.226.212,0,0,185,10360,185,10360,0.012640000,0.2389
144.87.238.89,<->,8.182.253.100,0,0,185,19322,185,19322,0.012496000,1.9855
136.25.188.170,<->,80.57.208.108,184,243527,0,0,184,243527,0.215827000,1.7380
220.28.114.28,<->,215.158.238.253,0,0,183,255567,183,255567,0.240597000,1.0446
43.53.54.219,<->,8.252.222.199,0,0,183,13804,183,13804,0.095153000,1.8460
215.158.238.68,<->,100.120.38.6,183,230980,0,0,183,230980,0.045609000,1.9521
215.158.238.40,<->,100.120.38.6,183,253965,0,0,183,253965,0.040152000,1.9597
99.75.168.172,<->,33.250.123.50,183,273416,0,0,183,273416,0.025785000,1.9365
220.28.108.254,<->,133.178.227.6,0,0,182,255097,182,255097,0.118927000,1.5970
144.85.170.246,<->,98.87.145.167,182,10192,0,0,182,10192,0.035239000,1.0201
112.178.178.127,<->,80.41.20.85,0,0,182,84657,182,84657,0.006908000,1.8736
215.158.239.21,<->,84.200.126.146,181,268300,0,0,181,268300,0.295185000,1.5726
247.136.236.16,<->,22.249.199.122,181,241588,0,0,181,241588,0.078195000,0.8250
111.20.172.119,<->,111.20.168.9,0,0,181,269505,181,269505,0.075804000,1.7853
133.178.227.145,<->,50.51.22.133,180,35192,0,0,180,35192,0.153834000,0.8538
215.158.238.144,<->,98.219.126.140,180,235009,0,0,180,235009,0.058986000,1.6033
123.129.29.205,<->,33.233.141.106,0,0,179,198306,179,198306,0.124120000,1.8120
111.150.207.183,<->,99.74.26.147,0,0,178,9968,178,9968,0.547309000,0.7902
215.158.238.146,<->,98.219.126.140,178,233741,0,0,178,233741,0.079754000,1.9022
220.28.115.46,<->,215.158.140.246,0,0,178,237437,178,237437,0.019494000,1.7592
199.15.215.35,<->,136.25.188.252,0,0,178,9782,178,9782,0.008452000,0.7650
215.158.238.153,<->,100.216.78.145,177,236804,0,0,177,236804,0.462145000,1.4956
133.178.226.84,<->,98.219.126.140,177,246093,0,0,177,246093,0.145842000,1.8085
207.218.169.109,<->,50.223.3.228,0,0,177,9912,177,9912,0.019179000,1.9782
123.34.158.243,<->,35.56.96.143,0,0,177,51866,177,51866,0.016799000,1.9411
210.220.219.182,<->,53.200.149.3,176,242783,0,0,176,242783,0.494848000,1.0142
192.64.222.153,<->,22.249.18.74,176,259499,0,0,176,259499,0.408390000,1.5204
199.6.231.137,<->,50.223.3.228,0,0,175,8750,175,8750,0.007571000,1.9871
215.158.238.102,<->,100.216.78.145,174,222177,0,0,174,222177,0.143580000,1.8033
8.252.223.64,<->,8.40.22.175,174,9744,0,0,174,9744,0.014173000,1.9584
220.28.114.28,<->,215.158.238.103,0,0,173,229307,173,229307,0.099879000,1.8824
215.158.140.179,<->,130.101.149.241,173,9688,0,0,173,9688,0.019781000,1.9587
198.43.254.51,<->,100.95.198.6,0,0,172,247964,172,247964,0.817795000,1.1670
212.118.51.50,<->,8.52.185.118,0,0,172,10837,172,10837,0.780021000,0.8849
215.158.238.97,<->,113.23.66.212,172,11205,0,0,172,11205,0.416209000,0.4688
114.74.11.114,<->,56.121.49.236,0,0,172,222592,172,222592,0.030899000,1.9665
220.28.115.46,<->,133.178.227.60,0,0,171,238330,171,238330,0.658684000,0.8600
123.129.29.200,<->,33.233.141.46,0,0,171,196563,171,196563,0.051071000,1.8998
220.28.109.52,<->,136.25.188.214,0,0,171,227612,171,227612,0.008352000,1.5252
227.229.33.126,<->,92.168.217.141,0,0,171,9882,171,9882,0.000695000,1.9982
246.253.198.51,<->,113.56.138.223,170,8500,0,0,170,8500,0.025603000,1.9722
114.193.59.188,<->,92.27.27.187,0,0,170,33042,170,33042,0.004065000,1.9924
215.158.140.172,<->,131.36.66.69,169,10690,0,0,169,10690,0.094484000,1.7297
139.161.104.139,<->,133.178.226.200,0,0,169,10170,169,10170,0.087638000,0.1412
195.0.161.140,<->,50.223.3.228,0,0,169,9464,169,9464,0.008629000,1.9904
220.28.73.211,<->,133.178.226.67,0,0,168,230308,168,230308,0.038975000,1.7521
242.6.91.85,<->,136.25.189.34,0,0,167,10875,167,10875,0.623266000,0.2556
127.128.173.13,<->,92.168.217.245,0,0,167,9352,167,9352,0.087385000,0.7502
215.158.238.79,<->,100.120.38.6,166,201022,0,0,166,201022,0.224892000,1.6930
220.28.109.52,<->,136.25.188.212,0,0,166,217758,166,217758,0.114384000,1.8403
136.25.189.41,<->,96.156.169.219,165,221129,0,0,165,221129,0.153153000,1.6113
215.158.238.68,<->,100.216.78.145,165,218556,0,0,165,218556,0.109633000,1.8261
243.156.114.200,<->,92.27.27.151,0,0,165,8580,165,8580,0.002802000,1.8734
250.108.31.20,<->,8.252.222.115,0,0,164,10288,164,10288,0.056494000,1.6913
249.101.104.134,<->,139.165.148.255,164,37716,0,0,164,37716,0.013507000,1.9798
133.178.227.229,<->,100.224.132.152,163,9166,0,0,163,9166,0.337035000,0.4593
220.28.65.9,<->,215.158.238.215,0,0,163,221680,163,221680,0.080333000,1.8221
123.129.29.200,<->,33.233.141.118,0,0,163,188748,163,188748,0.068363000,1.9211
215.158.140.57,<->,100.216.78.145,163,218010,0,0,163,218010,0.002616000,1.9299
220.55.105.19,<->,105.84.90.160,163,8518,0,0,163,8518,0.001032000,1.9678
215.158.140.177,<->,113.207.62.36,162,10409,0,0,162,10409,1.152228000,0.5285
246.253.234.255,<->,33.209.218.84,162,15806,0,0,162,15806,0.205413000,1.7235
220.28.65.9,<->,215.158.238.130,0,0,162,212606,162,212606,0.050776000,1.8944
117.43.152.165,<->,8.9.165.165,0,0,161,11116,161,11116,0.928732000,1.0636
133.178.227.66,<->,8.3.103.112,161,10088,0,0,161,10088,0.002146000,0.3492
215.158.238.77,<->,100.120.38.6,160,208389,0,0,160,208389,0.154241000,1.6825
192.67.131.111,<->,8.55.143.211,160,202802,0,0,160,202802,0.050546000,1.9475
215.158.238.199,<->,29.214.73.193,159,9629,0,0,159,9629,1.313180000,0.6605
126.235.111.179,<->,92.168.217.240,0,0,159,8904,159,8904,0.084272000,1.8984
215.158.238.212,<->,129.80.130.60,158,218874,0,0,158,218874,0.918877000,0.0566
215.158.239.3,<->,215.158.127.155,158,195726,0,0,158,195726,0.084141000,1.7697
215.158.238.131,<->,100.216.78.145,157,206252,0,0,157,206252,0.058252000,1.4044
144.94.162.244,<->,0.195.210.33,0,0,157,9065,157,9065,0.008552000,1.9435
133.54.43.82,<->,122.129.6.152,156,8453,0,0,156,8453,0.353716000,0.7958
215.158.238.147,<->,100.120.38.6,156,186102,0,0,156,186102,0.099794000,1.7028
215.158.238.117,<->,100.120.38.6,156,185970,0,0,156,185970,0.031098000,1.6779
93.181.154.90,<->,92.27.27.171,0,0,156,74856,156,74856,0.025135000,1.9734
192.64.197.124,<->,8.55.143.211,155,209760,0,0,155,209760,1.469217000,0.5131
133.54.43.53,<->,33.15.205.222,155,8419,0,0,155,8419,0.433027000,1.0839
220.28.114.28,<->,215.158.238.152,0,0,155,199289,155,199289,0.116307000,1.8314
215.158.238.87,<->,100.216.78.145,155,210152,0,0,155,210152,0.043793000,1.4408
144.71.47.61,<->,57.212.47.28,155,7750,0,0,155,7750,0.036957000,0.7187
133.178.227.10,<->,131.141.219.100,154,117739,0,0,154,117739,0.579012000,1.2828
215.158.140.207,<->,6.228.239.25,154,10194,0,0,154,10194,0.031124000,1.9653
117.0.107.131,<->,92.168.217.228,0,0,153,9048,153,9048,1.213661000,0.7860
215.158.140.206,<->,99.74.26.217,153,10458,0,0,153,10458,0.046052000,1.6533
139.163.96.127,<->,105.97.132.175,153,8328,0,0,153,8328,0.016001000,1.9656
144.75.218.242,<->,8.222.218.199,152,18484,0,0,152,18484,0.043182000,1.9548
221.196.123.21,<->,136.25.188.209,0,0,151,8690,151,8690,0.572910000,1.2688
136.25.188.166,<->,100.224.202.176,151,194993,0,0,151,194993,0.439879000,1.5182
245.244.217.253,<->,8.252.222.199,0,0,151,7550,151,7550,0.005066000,1.9816
215.158.239.205,<->,113.23.83.65,150,212624,0,0,150,212624,1.362969000,0.3564
129.236.114.39,<->,101.224.89.156,0,0,150,154322,150,154322,0.180542000,1.1188
215.158.239.61,<->,8.222.48.115,150,190685,0,0,150,190685,0.025240000,1.5807
215.158.30.187,<->,8.252.222.57,0,0,149,205579,149,205579,0.480856000,0.9924
215.158.238.220,<->,58.169.54.154,148,12705,0,0,148,12705,0.590030000,1.3800
129.236.73.9,<->,33.233.141.32,0,0,148,93081,148,93081,0.306119000,1.6914
93.149.28.231,<->,92.27.27.177,0,0,147,203932,147,203932,0.036154000,1.9344
219.248.162.7,<->,8.252.222.223,0,0,146,7300,146,7300,0.147247000,1.8316
220.28.115.46,<->,215.158.238.68,0,0,146,189502,146,189502,0.062966000,1.0858
220.28.73.211,<->,215.158.238.117,0,0,146,188953,146,188953,0.008919000,1.4837
145.189.24.252,<->,8.52.185.143,0,0,145,8434,145,8434,0.011250000,1.8178
98.101.92.196,<->,8.182.248.147,0,0,145,8120,145,8120,0.001483000,0.1614
133.178.226.199,<->,8.47.189.28,144,213970,0,0,144,213970,0.248310000,1.6899
220.28.73.211,<->,215.158.238.131,0,0,144,183866,144,183866,0.053968000,1.9443
133.178.226.84,<->,100.120.38.6,144,189687,0,0,144,189687,0.044520000,1.7472
220.28.114.28,<->,215.158.238.186,0,0,144,194624,144,194624,0.020455000,1.9162
223.136.228.181,<->,89.183.104.157,0,0,144,8390,144,8390,0.014046000,1.7526
136.18.9.244,<->,8.182.248.147,0,0,144,7200,144,7200,0.000226000,1.4856
92.168.217.253,<->,50.136.172.227,143,9801,0,0,143,9801,0.375587000,1.6068
215.158.239.25,<->,96.135.154.105,143,181209,0,0,143,181209,0.301377000,1.4231
220.28.85.14,<->,215.158.238.110,0,0,143,182046,143,182046,0.075720000,1.9125
133.54.43.51,<->,93.135.97.57,143,8610,0,0,143,8610,0.018958000,1.9741
139.163.34.3,<->,103.0.70.163,143,8510,0,0,143,8510,0.014289000,1.8652
98.129.85.115,<->,57.62.248.124,143,7972,0,0,143,7972,0.004746000,1.8248
220.28.104.193,<->,133.178.227.39,0,0,142,199799,142,199799,1.143848000,0.5925
159.108.77.35,<->,139.249.88.21,0,0,142,53094,142,53094,0.281171000,1.7030
201.194.181.151,<->,89.183.104.144,0,0,142,197777,142,197777,0.135769000,1.7476
239.66.241.243,<->,97.126.113.29,0,0,142,50909,142,50909,0.046834000,1.9250
102.83.132.100,<->,89.183.104.231,0,0,142,196880,142,196880,0.036616000,1.9511
200.175.199.11,<->,53.167.3.63,142,9377,0,0,142,9377,0.023079000,1.4638
104.81.132.140,<->,92.27.219.195,0,0,142,8161,142,8161,0.015562000,1.9696
89.183.104.184,<->,48.108.92.249,142,7472,0,0,142,7472,0.004887000,1.9779
215.158.239.92,<->,196.95.49.18,141,8664,0,0,141,8664,0.092229000,1.8879
58.51.3.105,<->,8.252.222.4,0,0,141,8692,141,8692,0.043826000,1.8945
136.25.189.130,<->,99.127.114.35,141,7901,0,0,141,7901,0.001758000,0.1893
100.230.43.160,<->,50.224.72.162,0,0,140,17668,140,17668,0.658485000,1.3318
61.125.128.243,<->,8.252.222.71,0,0,140,9080,140,9080,0.078642000,1.9106
215.158.238.188,<->,131.36.105.41,140,9488,0,0,140,9488,0.048436000,0.2965
133.178.226.21,<->,100.120.38.6,140,177616,0,0,140,177616,0.038599000,1.8300
215.158.238.200,<->,215.158.33.123,139,207913,0,0,139,207913,0.764720000,0.0181
216.184.2.64,<->,8.252.222.137,0,0,139,196718,139,196718,0.095786000,0.8170
133.178.226.43,<->,100.120.38.6,139,168975,0,0,139,168975,0.054589000,1.9173
139.163.96.93,<->,57.0.121.217,139,7253,0,0,139,7253,0.048646000,1.5667
215.158.238.117,<->,98.219.126.175,139,175978,0,0,139,175978,0.045300000,1.9056
93.181.154.21,<->,92.27.219.193,0,0,139,9390,139,9390,0.003023000,1.9002
99.181.53.171,<->,8.52.240.121,0,0,138,41474,138,41474,0.329295000,1.3208
133.54.43.82,<->,117.13.88.12,138,8301,0,0,138,8301,0.272852000,1.6069
215.158.238.123,<->,99.192.168.162,138,13016,0,0,138,13016,0.270980000,1.3207
66.35.133.188,<->,8.252.221.220,0,0,138,6900,138,6900,0.053035000,1.8848
196.119.218.167,<->,50.223.3.228,0,0,138,6900,138,6900,0.022678000,1.8845
92.168.217.254,<->,50.136.154.212,138,8563,0,0,138,8563,0.011909000,1.9420
215.158.238.87,<->,98.219.126.140,138,189867,0,0,138,189867,0.011244000,1.8425
204.200.19.110,<->,0.195.210.8,0,0,137,7672,137,7672,0.397683000,0.8582
139.114.131.88,<->,8.182.239.159,0,0,137,11925,137,11925,0.175441000,1.8197
159.215.65.184,<->,136.25.188.202,0,0,137,172752,137,172752,0.090848000,1.8730
111.147.200.132,<->,53.231.73.49,137,178648,0,0,137,178648,0.030617000,1.9155
215.158.238.95,<->,212.70.75.121,137,11532,0,0,137,11532,0.013912000,1.7993
215.158.66.194,<->,133.178.227.207,0,0,137,54590,137,54590,0.007284000,1.9913
200.175.245.4,<->,53.167.66.5,137,8772,0,0,137,8772,0.001719000,1.8915
159.137.189.229,<->,27.150.102.249,136,8013,0,0,136,8013,0.512428000,0.6888
61.61.149.222,<->,8.252.221.198,0,0,136,6800,136,6800,0.048586000,1.9274
79.62.71.170,<->,17.120.104.223,0,0,136,70912,136,70912,0.030368000,1.9528
159.23.224.190,<->,73.80.222.209,136,192084,0,0,136,192084,0.023352000,1.2104
116.95.238.231,<->,80.40.57.96,0,0,136,169992,136,169992,0.010243000,1.9735
215.158.238.130,<->,98.219.126.175,136,180362,0,0,136,180362,0.007599000,1.9304
220.28.85.14,<->,215.158.238.76,0,0,135,178867,135,178867,0.407805000,1.4958
138.98.230.76,<->,110.27.240.153,135,7560,0,0,135,7560,0.229764000,1.6182
215.158.239.96,<->,195.80.39.73,135,9309,0,0,135,9309,0.132805000,1.4094
76.179.97.77,<->,8.252.222.109,0,0,135,8340,135,8340,0.008797000,1.8293
223.138.187.12,<->,89.183.104.242,0,0,135,168076,135,168076,0.005395000,1.9921
92.168.217.215,<->,88.4.240.85,135,7560,0,0,135,7560,0.004709000,1.0369
136.25.188.169,<->,96.155.61.28,135,173612,0,0,135,173612,0.003619000,1.7903
92.168.217.248,<->,88.2.69.116,135,7560,0,0,135,7560,0.001704000,1.8798
144.87.238.89,<->,8.182.241.94,0,0,134,7800,134,7800,1.146203000,0.8219
215.158.238.113,<->,131.36.105.37,134,9294,0,0,134,9294,0.823874000,1.1740
215.158.239.75,<->,111.52.91.196,134,185304,0,0,134,185304,0.340677000,1.6305
220.28.73.211,<->,215.158.238.86,0,0,134,174432,134,174432,0.011069000,1.7601
215.158.238.109,<->,98.219.126.140,134,181259,0,0,134,181259,0.007412000,1.6247
